GEOID,STATEFP,COUNTYFP,pc_park
01069041400,01,069,0.068
01069042000,01,069,0
01069041900,01,069,0
01069041800,01,069,1.161
01069040201,01,069,6.695
01069041700,01,069,0.116
01069041600,01,069,0
01069040800,01,069,0
01125011401,01,125,3.624
01125011901,01,125,0
01089002100,01,089,0.502
01089002300,01,089,0.087
01089002400,01,089,0.553
01089002501,01,089,38.468
01089002502,01,089,17.98
01083021000,01,083,0
01083020402,01,083,0
01083021200,01,083,16.606
01117030211,01,117,2.032
01117030103,01,117,1.623
01117030900,01,117,0.021
01117030102,01,117,0.988
01117030217,01,117,27.461
01009050700,01,009,0.323
01089002600,01,089,2.573
01089002701,01,089,0
01089002721,01,089,0
01117030408,01,117,38.571
01117030345,01,117,2.215
01117030212,01,117,0.12
01117030216,01,117,0
01009050101,01,009,0.027
01009050102,01,009,0.158
01009050400,01,009,0.139
01009050300,01,009,0.254
01009050500,01,009,0.549
01077011300,01,077,32.657
01077010200,01,077,53.274
01077011602,01,077,0
01077010400,01,077,0
01077011400,01,077,0.921
01077010100,01,077,48.098
01077011502,01,077,0.872
01003011601,01,003,0.953
01077010800,01,077,30.327
01077011200,01,077,13.28
01077011700,01,077,4.206
01003010903,01,003,0.281
01003011101,01,003,0.021
01003010906,01,003,0.01
01003011202,01,003,0.441
01003011502,01,003,0
01033020600,01,033,0.052
01025957602,01,025,0.129
01025957500,01,025,0.016
01025957902,01,025,1.653
01025957901,01,025,3.721
01025957800,01,025,0.449
01001020300,01,001,1.886
01001021100,01,001,1.886
01001020500,01,001,0.656
01001021000,01,001,0.01
01003011408,01,003,28.005
01069040400,01,069,0.357
01069040500,01,069,0
01069040600,01,069,0.141
01077011101,01,077,0.519
01077011802,01,077,22.013
01077011603,01,077,0
01119011400,01,119,1.906
01097990000,01,097,0.026
04013618300,04,013,0
04013116605,04,013,4.38
04013116606,04,013,2.933
04013811200,04,013,0
04013216848,04,013,18.386
04013216851,04,013,61.996
04013613000,04,013,0
04013619100,04,013,0
04013811400,04,013,7.872
04013093001,04,013,5.349
04013815700,04,013,0
04013816700,04,013,0
04013980100,04,013,0.067
04013611300,04,013,2.237
04013092717,04,013,2.474
04013116609,04,013,0.485
04013117100,04,013,21.782
04013117300,04,013,1.719
04013811800,04,013,0
04013116607,04,013,6.011
04013116608,04,013,4.109
04013319104,04,013,1.484
04013116610,04,013,29.327
04013116611,04,013,6.024
04013116612,04,013,0.835
04013116613,04,013,4.549
04013815400,04,013,0.877
04013815500,04,013,3.814
04013815600,04,013,16.961
04013815900,04,013,2.181
04013422641,04,013,0.248
04013422642,04,013,1.594
04003002001,04,003,2.02
04015951602,04,015,0
04027000907,04,027,1.577
04013092718,04,013,0
04013092720,04,013,1.505
04013092723,04,013,0
04013092724,04,013,0
04013092802,04,013,0.812
04013093002,04,013,2.444
04013093106,04,013,0.249
04013050607,04,013,3.962
04013060904,04,013,2.897
04013216831,04,013,0
04013216832,04,013,9.134
04013216834,04,013,0
04013216835,04,013,0.292
04013217204,04,013,14.193
04013217502,04,013,0
04013319103,04,013,1.269
04013319201,04,013,3.364
04013814200,04,013,0
04013116732,04,013,18.72
04013811900,04,013,1.568
04013812000,04,013,0
04013812200,04,013,3.214
04013813800,04,013,0
04013814300,04,013,0.554
04027010907,04,027,0
04013422643,04,013,2.557
04013422644,04,013,0.169
04013980600,04,013,0
04013422646,04,013,0.494
04013816100,04,013,0
04013816200,04,013,0
04013816300,04,013,0
04015952004,04,015,0.739
04015951601,04,015,0
04027980006,04,027,0
04027000501,04,027,0
04027001004,04,027,10.56
04027001003,04,027,0
04027000905,04,027,28.914
04027011114,04,027,0
04013061016,04,013,0.546
04013217501,04,013,3.959
04013061031,04,013,0
04013061043,04,013,1.252
04013083000,04,013,0.927
04013093200,04,013,6.671
04013319202,04,013,0
04013319705,04,013,0.62
04013319706,04,013,1.686
04013320100,04,013,47.799
04013420115,04,013,0.469
04013420116,04,013,0
04013420214,04,013,0.004
04013420215,04,013,2.035
04013420707,04,013,0.239
04013814600,04,013,10.052
04013816500,04,013,0
04013817400,04,013,0
04013612500,04,013,2.663
04013614600,04,013,0
04013618400,04,013,0
04013618900,04,013,1.739
04013816400,04,013,0
04013816800,04,013,0
04013816900,04,013,0
04013817000,04,013,3.575
04013817100,04,013,0.715
04013817300,04,013,0.743
04013817500,04,013,0
04027000502,04,027,0
04027000404,04,027,0
04027001001,04,027,1.052
04027010905,04,027,0
04027011110,04,027,0
04013421001,04,013,2.22
04013071514,04,013,0.742
04013040512,04,013,0
04013040513,04,013,0
04013040522,04,013,0
04013040523,04,013,0
04013040524,04,013,0
04013420708,04,013,0.201
04013420709,04,013,0
04013420710,04,013,2.279
04013422221,04,013,3.039
04013421303,04,013,0.399
04013421701,04,013,0.728
04013421702,04,013,0.522
04013216833,04,013,0
04013422222,04,013,0
04013422622,04,013,0
04013216830,04,013,1.655
04003001401,04,003,0.105
04013723303,04,013,96.309
04013610300,04,013,8.247
04013216837,04,013,2.097
04013216838,04,013,0.005
04019004115,04,019,0
04003000302,04,003,23.97
04003001703,04,003,1.983
04003001702,04,003,42.051
04003001402,04,003,0.135
04003000301,04,003,0.789
04003000303,04,003,11.523
04025001900,04,025,74.565
04001944000,04,001,0.017
04019004719,04,019,0.152
04025000500,04,025,5.642
04025001101,04,025,62.304
04025001300,04,025,25.38
04025000900,04,025,4.3
04025000700,04,025,73.615
04025000202,04,025,42.581
04025000300,04,025,10.829
04025001500,04,025,91.832
04025000802,04,025,14.559
04013319000,04,013,3.048
04025000801,04,025,0.403
04025001102,04,025,76.586
04019004720,04,019,0
04019004724,04,019,1.62
04019941000,04,019,1.235
04019004619,04,019,6.236
04019004715,04,019,2.711
04013093104,04,013,1.034
04013103205,04,013,1.863
04013103206,04,013,6.247
04013104501,04,013,8.017
04013104502,04,013,0.024
04013105002,04,013,5.642
04013107900,04,013,23.612
04013108000,04,013,3.233
04013116721,04,013,0
04013116725,04,013,0
04013116727,04,013,4.336
04013116728,04,013,0.827
04013420202,04,013,2.07
04013420207,04,013,24.191
04013420208,04,013,5.263
04013420209,04,013,0
04013040506,04,013,0
04013040507,04,013,0
04013082010,04,013,0
04013103207,04,013,0
04013103208,04,013,1.204
04013103209,04,013,0
04013116729,04,013,0.965
04013318800,04,013,16.228
04013319101,04,013,0
04013318900,04,013,2.673
04013420302,04,013,4.939
04013319403,04,013,1.959
04013319703,04,013,1.63
04013319404,04,013,2.748
04013319500,04,013,1.305
04013319704,04,013,4.036
04013420210,04,013,3.305
04013420211,04,013,9.62
04013420212,04,013,0.968
04013420301,04,013,1.399
04001970300,04,001,2.522
04013420303,04,013,2.363
04013420304,04,013,3.101
04013420501,04,013,10.718
04001945100,04,001,0.153
04001944300,04,001,0
04001942700,04,001,0
04001942600,04,001,0
04013610700,04,013,17.248
04001970200,04,001,16.647
04001944100,04,001,0
04013980500,04,013,0
04013980400,04,013,2.208
04013522904,04,013,0.302
04019004422,04,019,62.12
04013611200,04,013,2.556
04013611700,04,013,8.166
04013611800,04,013,0.029
04013612600,04,013,3.691
04027011111,04,027,0
04027011405,04,027,2.152
04027011403,04,027,16.49
04027011503,04,027,1.359
04027011700,04,027,0
04027010911,04,027,0.2
04019004323,04,019,0
04019004326,04,019,0.804
04019004640,04,019,13.718
04013040525,04,013,0
04013040526,04,013,0
04013040527,04,013,0
04013050606,04,013,0
04013060801,04,013,2.298
04013422624,04,013,0
04019005300,04,019,9.204
04019004429,04,019,11.315
04019004073,04,019,3.149
04019004064,04,019,6.16
04019004120,04,019,47.635
04019004332,04,019,0.086
04019004118,04,019,4.771
04013422630,04,013,0.3
04013422625,04,013,0.258
04013422626,04,013,4.337
04013422627,04,013,0
04013422628,04,013,0.376
04013422629,04,013,0.027
04013612800,04,013,3.42
04013422633,04,013,0
04013422635,04,013,0
04013216839,04,013,1.089
04013216840,04,013,0
04013216841,04,013,0.93
04013216842,04,013,1.288
04013216844,04,013,3.207
04013216845,04,013,7.265
04013612700,04,013,0
04013104302,04,013,0
04013613300,04,013,0.722
04013613800,04,013,1.234
04013613900,04,013,1.985
04013614000,04,013,2.017
04027011115,04,027,43.699
04027011406,04,027,0.838
04027010910,04,027,43.388
04027011108,04,027,0
04013060802,04,013,0.693
04013060901,04,013,1.341
04013060902,04,013,2.755
04013060903,04,013,5.487
04013061010,04,013,2.194
04013061011,04,013,1.021
04013061013,04,013,3.417
04013061015,04,013,0
04013061018,04,013,0
04013422639,04,013,0.355
04013104301,04,013,0
04013106501,04,013,0
04023966401,04,023,0.261
04013110801,04,013,0
04013110902,04,013,0
04013112509,04,013,5.175
04013113502,04,013,0
04013113801,04,013,7.835
04013216846,04,013,2.36
04013216847,04,013,3.182
04013611000,04,013,28.006
04013611100,04,013,0.103
04013611400,04,013,21.443
04013614100,04,013,1.135
04013614200,04,013,31.31
04013614300,04,013,67.24
04013614400,04,013,7.444
04013615300,04,013,0
04013615600,04,013,0
04013061020,04,013,5.144
04013061021,04,013,0
04013061022,04,013,0.671
04013061023,04,013,0.53
04013061025,04,013,4.397
04013061026,04,013,0
04013061027,04,013,0
04013061028,04,013,3.307
04013116800,04,013,0
04013116900,04,013,3.843
04013040514,04,013,0
04013040530,04,013,0
04013050701,04,013,0
04023966200,04,023,0.163
04013050702,04,013,1.226
04013611500,04,013,31.668
04013611600,04,013,25.547
04013611900,04,013,20.806
04013612000,04,013,30.507
04013612200,04,013,69.958
04013216850,04,013,6.045
04013216852,04,013,4.993
04013216853,04,013,0
04013615700,04,013,0.972
04023966402,04,023,0.657
04023966000,04,023,68.039
04023966101,04,023,24.486
04013061038,04,013,0
04013061030,04,013,1.095
04013061032,04,013,0
04013061033,04,013,0
04013061035,04,013,0
04013061037,04,013,4.103
04013061039,04,013,0.329
04013061046,04,013,0
04013061040,04,013,6.95
04013061041,04,013,1.543
04013061042,04,013,46.891
04013061012,04,013,0.27
04013061024,04,013,0.406
04013117200,04,013,14.197
04013420503,04,013,11.948
04013421304,04,013,0
04013071516,04,013,0
04013071517,04,013,1.784
04013420107,04,013,2.738
04013420108,04,013,19.966
04013612900,04,013,0
04013613200,04,013,0
04013613400,04,013,1.34
04013061044,04,013,0
04013061045,04,013,0
04013061047,04,013,0
04013061402,04,013,0.914
04013082016,04,013,0
04013071515,04,013,7.864
04013071701,04,013,0.705
04013071702,04,013,1.478
04013071912,04,013,2.994
04013071913,04,013,0.537
04013071914,04,013,14.064
04013071915,04,013,0.005
04013082019,04,013,3.124
04013092716,04,013,0.178
04013082020,04,013,0
04013082021,04,013,0
04013613500,04,013,0
04013613600,04,013,1.799
04013613700,04,013,1.749
04013420109,04,013,4.785
04013420111,04,013,0.368
04013082022,04,013,7.347
04013082023,04,013,0.691
04013082024,04,013,0
04013082025,04,013,0.012
04013082026,04,013,0
04013082027,04,013,0
04013082203,04,013,0
04013082028,04,013,0.009
04013082208,04,013,3.575
04013092401,04,013,4.1
04013092402,04,013,0
04013092715,04,013,2.616
04013615800,04,013,0.515
04013615900,04,013,2.245
04013420114,04,013,0
04013616000,04,013,11.721
04013616200,04,013,0
04013420112,04,013,0.968
04019004061,04,019,68.223
04013420216,04,013,2.259
04009940500,04,009,0.316
04009961300,04,009,1.037
04009961700,04,009,72.187
04009961600,04,009,45.775
04009961100,04,009,68.952
04009961500,04,009,68.357
04009961400,04,009,0.681
04015953100,04,015,0
04019004039,04,019,0.862
04019004052,04,019,70.785
04019004026,04,019,0.644
04019004033,04,019,0
04019004504,04,019,25.233
04019004109,04,019,33.522
04019004311,04,019,0.64
04019004328,04,019,0
04019004716,04,019,88.73
04019004633,04,019,7.199
04019004639,04,019,8.935
04019004713,04,019,0.061
04019004721,04,019,0.427
04019940800,04,019,0.03
04019940900,04,019,0.028
04021001900,04,021,3.965
04019000100,04,019,6.348
04019000200,04,019,8.52
04021941200,04,021,0.008
04021001100,04,021,6.422
04021000201,04,021,74.847
04021000700,04,021,0.049
04021001200,04,021,0.697
04021001000,04,021,0.845
04013106701,04,013,0
04013523006,04,013,6.389
04013523102,04,013,4.979
04012020602,04,012,76.862
04012940200,04,012,0.563
04012940300,04,012,0.079
04012020100,04,012,79.144
04013610400,04,013,4.203
04019002901,04,019,1.189
04019002906,04,019,13.925
04019002904,04,019,1.476
04021000206,04,021,0.137
04021000209,04,021,0
04021000212,04,021,0
04021000213,04,021,1.408
04021000214,04,021,0.521
04021001407,04,021,0.191
04021001404,04,021,0.467
04021002101,04,021,0
04021001702,04,021,0
04021001703,04,021,0
04021001709,04,021,0
04021001705,04,021,0.533
04021001708,04,021,1.805
04021001711,04,021,1.306
04013082204,04,013,0
04013082206,04,013,0
04013082207,04,013,2.997
04013082209,04,013,4.857
04013082210,04,013,0
04013082211,04,013,0
04013092311,04,013,0
04013092312,04,013,0.924
04013616400,04,013,0
04013616600,04,013,0.001
04013616700,04,013,0
04013616800,04,013,0
04013617000,04,013,3.016
04013617400,04,013,0
04013617500,04,013,0
04013617600,04,013,3.318
04013615000,04,013,24.061
04013615100,04,013,1.824
04013615200,04,013,10.902
04013616100,04,013,0
04013616900,04,013,28.782
04013617200,04,013,0
04012980000,04,012,0.004
04013092719,04,013,0.367
04013092721,04,013,0.78
04013092801,04,013,1.061
04013103219,04,013,1.179
04013103220,04,013,3.672
04013103701,04,013,0.019
04013103702,04,013,50.78
04013617700,04,013,1.664
04013617800,04,013,2.917
04013617900,04,013,5.042
04013618100,04,013,0
04013618200,04,013,0
04013618500,04,013,0
04013618600,04,013,1.495
04013618800,04,013,0
04013619000,04,013,6.248
04013112510,04,013,1.314
04013617300,04,013,5.176
04013811300,04,013,1.852
04013812100,04,013,2.274
04013812300,04,013,2.192
04013812400,04,013,9.272
04013812500,04,013,3.604
04013812600,04,013,0
04013812700,04,013,0.724
04013812800,04,013,1.423
04013615500,04,013,0
04013104402,04,013,19.777
04013104701,04,013,1.545
04013104702,04,013,2.966
04013105003,04,013,0
04013112511,04,013,0.994
04013112512,04,013,0.197
04013112513,04,013,2.413
04013812900,04,013,0.601
04013813000,04,013,6.916
04013813100,04,013,3.926
04013813300,04,013,0.896
04013813400,04,013,0.909
04013813500,04,013,0
04013813700,04,013,0
04019004334,04,019,6.219
04019004117,04,019,2.052
04019002201,04,019,1.212
04013105004,04,013,1.585
04013106002,04,013,0
04013106003,04,013,0
04013106502,04,013,0
04013106703,04,013,10.289
04013106802,04,013,12.769
04013108501,04,013,0
04013107601,04,013,0
04013107602,04,013,0
04013108301,04,013,4.158
04013813900,04,013,2.765
04013112514,04,013,4.306
04013113802,04,013,3.37
04013116603,04,013,2.134
04013619200,04,013,9.711
04013619300,04,013,5.561
04013619400,04,013,5.913
04013619500,04,013,0.055
04013814800,04,013,0.003
04013814000,04,013,0
04013814100,04,013,0.705
04013814400,04,013,1.264
04013814500,04,013,0
04013814700,04,013,2.672
04013422620,04,013,0
04021000801,04,021,5.106
04013422621,04,013,0
04003001800,04,003,2.317
04003000800,04,003,1.036
04021000317,04,021,1.818
04021000207,04,021,0.697
04021002200,04,021,22.187
04021000318,04,021,0
04021000901,04,021,1.306
04021000314,04,021,0
04021000211,04,021,0
04021001701,04,021,32.407
04021000319,04,021,0.132
04003000201,04,003,5.121
04021000311,04,021,13.662
04005000800,04,005,1.905
04005000300,04,005,16.802
04005001700,04,005,84.34
04021000902,04,021,0.062
04021000310,04,021,0.263
04021000312,04,021,0.574
04003000202,04,003,1.835
04003000203,04,003,3.829
04003002002,04,003,30.898
04003000902,04,003,0
04003000901,04,003,1.558
04017961700,04,017,41.687
04003001602,04,003,14.032
04003001601,04,003,4.136
04003001701,04,003,0.027
04003001502,04,003,7.009
04003001501,04,003,3.427
04005000400,04,005,5.398
04005001000,04,005,1.1
04005002000,04,005,96.425
04005000200,04,005,12.452
04017963300,04,017,8.463
04017963800,04,017,25.692
04017940013,04,017,0
04017940301,04,017,0.109
04017963700,04,017,3.079
04017962500,04,017,16.329
04019004047,04,019,5.269
04017965200,04,017,12.302
04021000313,04,021,0
04021001408,04,021,0
04021001305,04,021,0.496
04021001304,04,021,0.165
04021001306,04,021,1.504
04005000600,04,005,74.492
04005002100,04,005,24.944
04021001405,04,021,0.505
04021001406,04,021,0.291
04021001403,04,021,3.067
04021000208,04,021,0
04021000210,04,021,0
04019004022,04,019,1.638
04019004029,04,019,3.605
04019004030,04,019,0.295
04019004031,04,019,1.33
04019004032,04,019,21.613
04019002702,04,019,7.401
04019002801,04,019,3.829
04019002802,04,019,0
04019002803,04,019,0
04019004034,04,019,5.629
04019004035,04,019,14.472
04019004038,04,019,0
04019004043,04,019,8.4
04019004044,04,019,3.402
04019004042,04,019,0
04019004048,04,019,0.631
04005001101,04,005,0.398
04019004049,04,019,0.432
04019004050,04,019,2.315
04019004046,04,019,1.325
04019004056,04,019,11.101
04019004057,04,019,4.304
04019004058,04,019,25.46
04019004110,04,019,1.808
04019004054,04,019,4.184
